YEAR,DISTRICT ,SCHOOL,TOTAL CANDIDATES,TOTAL DIV 1,% DIV 1,TOTAL DIV 2,% DIV 2,TOTAL DIV 3,% DIV 3,TOTAL DIV 4,% DIV 4,TOTAL DIV 7,% DIV 7,TOTAL DIV 9,% DIV 9,TOTAL X,% X,FEMALE CANDIDATES,FEMALE TOTAL DIV1 ,FEMALE % DIV1 ,FEMALE TOTAL DIV2 ,FEMALE % DIV2,FEMALE TOTAL DIV3,FEMALE % DIV3,FEMALE TOTAL DIV4,FEMALE % DIV4,FEMALE TOTAL DIV7,FEMALE % DIV7,FEMALE TOTAL DIV9,FEMALE % DIV9,FEMALE TOTAL X,FEMALE % X ,MALE CANDIDATES,MALE TOTAL DIV1 ,MALE % DIV1 ,MALE TOTAL DIV2 ,MALE % DIV2,MALE TOTAL DIV3,MALE % DIV3,MALE TOTAL DIV4,MALE % DIV4 ,MALE TOTAL DIV7 ,MALE % DIV7,MALE TOTAL DIV9 ,MALE % DIV9,MALE TOTAL X ,MALE % X
2016,MAYUGE,MAYUGE CENTRAL SEC. SCHOOL    P.O.BOX 1317 MAYUGE,39,0,0.0,0,0.0,1,2.6,14,35.9,1,2.6,18,46.2,5,12.8,13,0,0.0,0,0.0,0,0.0,8,61.5,0,0.0,3,23.1,2,15.4,26,0,0.0,0,0.0,1,3.8,6,23.1,1,3.8,15,57.7,3,11.5
2016,MAYUGE,MALONGO ARK PEAS HIGH SCHOOL    P.O.BOX 23308 KAMPALA,70,0,0.0,1,1.4,19,27.1,38,54.3,0,0.0,11,15.7,1,1.4,33,0,0.0,1,3.0,4,12.1,19,57.6,0,0.0,9,27.3,0,0.0,37,0,0.0,0,0.0,15,40.5,19,51.4,0,0.0,2,5.4,1,2.7
2016,MAYUGE,"MIDLAND H/S,BAITAMBOGWE    P.O.BOX 459 IGANGA",32,0,0.0,0,0.0,2,6.3,17,53.1,0,0.0,9,28.1,4,12.5,17,0,0.0,0,0.0,1,5.9,8,47.1,0,0.0,7,41.2,1,5.9,15,0,0.0,0,0.0,1,6.7,9,60.0,0,0.0,2,13.3,3,20.0
2016,MAYUGE,BUKABOOLI SEED SECONDARY SCHOOL    P.O.BOX 1317 MAYUGE,29,0,0.0,0,0.0,6,20.7,19,65.5,0,0.0,3,10.3,1,3.4,6,0,0.0,0,0.0,0,0.0,4,66.7,0,0.0,2,33.3,0,0.0,23,0,0.0,0,0.0,6,26.1,15,65.2,0,0.0,1,4.3,1,4.3
2016,MAYUGE,"CONQUERORS SECONDARY SCHOOL,BUGADDE B'    P.O.BOX 31958 KAMPALA",71,0,0.0,4,5.6,8,11.3,35,49.3,0,0.0,21,29.6,3,4.2,22,0,0.0,1,4.5,0,0.0,13,59.1,0,0.0,7,31.8,1,4.5,49,0,0.0,3,6.1,8,16.3,22,44.9,0,0.0,14,28.6,2,4.1
2016,MBALE,"MBALE HALL    C/O NKOMA SS,P.O.BOX 513 MBALE",59,0,0.0,1,1.7,3,5.1,35,59.3,1,1.7,16,27.1,3,5.1,31,0,0.0,1,3.2,2,6.5,18,58.1,1,3.2,8,25.8,1,3.2,28,0,0.0,0,0.0,1,3.6,17,60.7,0,0.0,8,28.6,2,7.1
2016,MBALE,BUSIU SECONDARY SCHOOL    P.O.BOX 2073 MBALE,170,0,0.0,4,2.4,26,15.3,89,52.4,2,1.2,43,25.3,6,3.5,78,0,0.0,2,2.6,7,9.0,40,51.3,1,1.3,22,28.2,6,7.7,92,0,0.0,2,2.2,19,20.7,49,53.3,1,1.1,21,22.8,0,0.0
2016,MBALE,BUKONDE SECONDARY SCHOOL    P.O.BOX 2239 MBALE,140,0,0.0,2,1.4,8,5.7,75,53.6,0,0.0,53,37.9,2,1.4,66,0,0.0,0,0.0,3,4.5,34,51.5,0,0.0,28,42.4,1,1.5,74,0,0.0,2,2.7,5,6.8,41,55.4,0,0.0,25,33.8,1,1.4
2016,MBALE,NABUMALI SECONDARY SCHOOL    P.O.BOX 1266 MBALE,56,0,0.0,1,1.8,4,7.1,33,58.9,0,0.0,18,32.1,0,0.0,28,0,0.0,1,3.6,2,7.1,21,75.0,0,0.0,4,14.3,0,0.0,28,0,0.0,0,0.0,2,7.1,12,42.9,0,0.0,14,50.0,0,0.0
2016,MBALE,MULATSI SECONDARY SCHOOL    P.O.BOX 1261 MBALE,34,0,0.0,1,2.9,1,2.9,16,47.1,0,0.0,14,41.2,2,5.9,18,0,0.0,0,0.0,0,0.0,8,44.4,0,0.0,8,44.4,2,11.1,16,0,0.0,1,6.3,1,6.3,8,50.0,0,0.0,6,37.5,0,0.0
2016,MBALE,MBALE PARENTS SCHOOL    P.O.BOX 2225 MBALE,70,0,0.0,1,1.4,7,10.0,44,62.9,0,0.0,15,21.4,3,4.3,41,0,0.0,0,0.0,5,12.2,26,63.4,0,0.0,9,22.0,1,2.4,29,0,0.0,1,3.4,2,6.9,18,62.1,0,0.0,6,20.7,2,6.9
2016,MBALE,BUNGOKHO SECONDARY SCHOOL    P.O.BOX 2583 MBALE,98,0,0.0,2,2.0,5,5.1,45,45.9,1,1.0,42,42.9,3,3.1,43,0,0.0,0,0.0,0,0.0,20,46.5,0,0.0,21,48.8,2,4.7,55,0,0.0,2,3.6,5,9.1,25,45.5,1,1.8,21,38.2,1,1.8
2016,MBALE,NKOMA HIGH SCHOOL    P.O.BOX 1265 MBALE,93,0,0.0,1,1.1,6,6.5,35,37.6,3,3.2,41,44.1,7,7.5,48,0,0.0,0,0.0,2,4.2,15,31.3,0,0.0,26,54.2,5,10.4,45,0,0.0,1,2.2,4,8.9,20,44.4,3,6.7,15,33.3,2,4.4
2016,MBALE,NAKALOKE SECONDARY SCHOOL    P.O.BOX 1792 MBALE,296,0,0.0,13,4.4,26,8.8,172,58.1,1,0.3,79,26.7,5,1.7,128,0,0.0,1,0.8,6,4.7,81,63.3,0,0.0,40,31.3,0,0.0,168,0,0.0,12,7.1,20,11.9,91,54.2,1,0.6,39,23.2,5,3.0
2016,MBALE,"MALUKU SECONDARY SCHOOL,MBALE    P.O.BOX 738 MBALE",196,0,0.0,7,3.6,15,7.7,97,49.5,2,1.0,65,33.2,10,5.1,107,0,0.0,1,0.9,2,1.9,50,46.7,2,1.9,47,43.9,5,4.7,89,0,0.0,6,6.7,13,14.6,47,52.8,0,0.0,18,20.2,5,5.6
2016,MBALE,"SEMEI KAKUNGULU H/S,MBALE    P.O.BOX 225 MBALE",64,0,0.0,1,1.6,7,10.9,22,34.4,0,0.0,31,48.4,3,4.7,29,0,0.0,0,0.0,3,10.3,10,34.5,0,0.0,15,51.7,1,3.4,35,0,0.0,1,2.9,4,11.4,12,34.3,0,0.0,16,45.7,2,5.7
2016,MBALE,GREEN PASTURE SECONDARY SCHOOL    P.O.BOX 1700 MBALE,34,0,0.0,2,5.9,3,8.8,27,79.4,0,0.0,2,5.9,0,0.0,11,0,0.0,0,0.0,0,0.0,10,90.9,0,0.0,1,9.1,0,0.0,23,0,0.0,2,8.7,3,13.0,17,73.9,0,0.0,1,4.3,0,0.0
2016,MBALE,BUSANO SECONDARY SCHOOL    P.O.BOX 1874 MBALE,74,0,0.0,2,2.7,5,6.8,49,66.2,0,0.0,15,20.3,3,4.1,41,0,0.0,2,4.9,1,2.4,25,61.0,0,0.0,12,29.3,1,2.4,33,0,0.0,0,0.0,4,12.1,24,72.7,0,0.0,3,9.1,2,6.1
2016,MBALE,NKOMA SECONDARY SCHOOL ANNEX    P.O.BOX 513 MBALE,200,0,0.0,1,0.5,12,6.0,100,50.0,1,0.5,81,40.5,5,2.5,109,0,0.0,1,0.9,3,2.8,55,50.5,0,0.0,47,43.1,3,2.8,91,0,0.0,0,0.0,9,9.9,45,49.5,1,1.1,34,37.4,2,2.2
2016,MBALE,MBALE SCHOOL FOR THE DEAF    P.O.BOX 2008 MBALE,11,0,0.0,0,0.0,2,18.2,7,63.6,0,0.0,2,18.2,0,0.0,4,0,0.0,0,0.0,0,0.0,3,75.0,0,0.0,1,25.0,0,0.0,7,0,0.0,0,0.0,2,28.6,4,57.1,0,0.0,1,14.3,0,0.0
2016,MBALE,"BUFUMBO SEC. SCHOOL,BUNGOKHO    P.O.BOX 1778 MBALE",76,0,0.0,1,1.3,1,1.3,34,44.7,0,0.0,38,50.0,2,2.6,38,0,0.0,0,0.0,1,2.6,14,36.8,0,0.0,22,57.9,1,2.6,38,0,0.0,1,2.6,0,0.0,20,52.6,0,0.0,16,42.1,1,2.6
2016,MBALE,OXFORD HIGH SCHOOL MBALE ANNEX    P.O.BOX 2034 MBALE,88,0,0.0,0,0.0,3,3.4,39,44.3,5,5.7,38,43.2,3,3.4,33,0,0.0,0,0.0,1,3.0,15,45.5,3,9.1,12,36.4,2,6.1,55,0,0.0,0,0.0,2,3.6,24,43.6,2,3.6,26,47.3,1,1.8
2016,MBALE,BUGISU PROGRESSIVE SS    P.O.BOX 570 MBALE,90,0,0.0,2,2.2,6,6.7,41,45.6,1,1.1,37,41.1,3,3.3,36,0,0.0,1,2.8,1,2.8,15,41.7,1,2.8,18,50.0,0,0.0,54,0,0.0,1,1.9,5,9.3,26,48.1,0,0.0,19,35.2,3,5.6
2016,MBALE,MAKHAI SEED SCHOOL    P.O.BOX 2022 MBALE,66,0,0.0,2,3.0,8,12.1,31,47.0,0,0.0,21,31.8,4,6.1,31,0,0.0,2,6.5,2,6.5,15,48.4,0,0.0,10,32.3,2,6.5,35,0,0.0,0,0.0,6,17.1,16,45.7,0,0.0,11,31.4,2,5.7
2016,MBALE,BUBYANGU SECONDARY SCHOOL    P.O.BOX 473 MBALE,44,0,0.0,2,4.5,6,13.6,28,63.6,0,0.0,7,15.9,1,2.3,26,0,0.0,1,3.8,3,11.5,19,73.1,0,0.0,2,7.7,1,3.8,18,0,0.0,1,5.6,3,16.7,9,50.0,0,0.0,5,27.8,0,0.0
2016,MBALE,"TOWNSIDE HIGH SCHOOL,MBALE    P.O.BOX 853 MBALE",351,0,0.0,7,2.0,26,7.4,182,51.9,3,0.9,127,36.2,6,1.7,181,0,0.0,2,1.1,15,8.3,94,51.9,1,0.6,66,36.5,3,1.7,170,0,0.0,5,2.9,11,6.5,88,51.8,2,1.2,61,35.9,3,1.8
2016,MBALE,IDEAL GIRLS HIGH SCHOOL    P.O.BOX 207 MBALE,18,0,0.0,2,11.1,2,11.1,12,66.7,0,0.0,2,11.1,0,0.0,18,0,0.0,2,11.1,2,11.1,12,66.7,0,0.0,2,11.1,0,0.0,0,0,,0,,0,,0,,0,,0,,0,
2016,MBARARA,BIRERE SECONDARY SCHOOL    P.O.BOX 742 MBARARA,65,0,0.0,6,9.2,13,20.0,39,60.0,0,0.0,7,10.8,0,0.0,42,0,0.0,6,14.3,6,14.3,26,61.9,0,0.0,4,9.5,0,0.0,23,0,0.0,0,0.0,7,30.4,13,56.5,0,0.0,3,13.0,0,0.0
2016,MBARARA,MWIZI SECONDARY SCHOOL    P.O.BOX 90 MBARARA,78,0,0.0,7,9.0,12,15.4,44,56.4,0,0.0,14,17.9,1,1.3,44,0,0.0,4,9.1,8,18.2,22,50.0,0,0.0,10,22.7,0,0.0,34,0,0.0,3,8.8,4,11.8,22,64.7,0,0.0,4,11.8,1,2.9
2016,MBARARA,RUSHANJE GIRLS SEC. SCHOOL    P.O.BOX 829 MBARARA,59,0,0.0,12,20.3,14,23.7,29,49.2,0,0.0,2,3.4,2,3.4,59,0,0.0,12,20.3,14,23.7,29,49.2,0,0.0,2,3.4,2,3.4,0,0,,0,,0,,0,,0,,0,,0,
2016,MBARARA,NGABO ACADEMY OF SCI.& DEV.    P.O.BOX 1076 MBARARA,118,0,0.0,4,3.4,12,10.2,63,53.4,0,0.0,25,21.2,14,11.9,43,0,0.0,1,2.3,6,14.0,24,55.8,0,0.0,7,16.3,5,11.6,75,0,0.0,3,4.0,6,8.0,39,52.0,0,0.0,18,24.0,9,12.0
2016,MBARARA,MBARARA CENTRAL HIGH SCHOOL    P.O.BOX 465 MBARARA,46,0,0.0,6,13.0,10,21.7,26,56.5,0,0.0,4,8.7,0,0.0,24,0,0.0,2,8.3,4,16.7,16,66.7,0,0.0,2,8.3,0,0.0,22,0,0.0,4,18.2,6,27.3,10,45.5,0,0.0,2,9.1,0,0.0
2016,MBARARA,"UNIVERSAL COLLEGE,MBARARA    P.O.BOX 316 MBARARA",27,0,0.0,1,3.7,6,22.2,12,44.4,0,0.0,7,25.9,1,3.7,13,0,0.0,0,0.0,2,15.4,6,46.2,0,0.0,4,30.8,1,7.7,14,0,0.0,1,7.1,4,28.6,6,42.9,0,0.0,3,21.4,0,0.0
2016,MBARARA,ANKOLE HIGH SCHOOL    P.O.BOX 934 MBARARA,13,0,0.0,2,15.4,0,0.0,8,61.5,0,0.0,0,0.0,3,23.1,5,0,0.0,1,20.0,0,0.0,2,40.0,0,0.0,0,0.0,2,40.0,8,0,0.0,1,12.5,0,0.0,6,75.0,0,0.0,0,0.0,1,12.5
2016,MBARARA,"ST.PATRICK'S H/S,KATUKURU    P.O.BOX 1988 MBARARA",62,0,0.0,0,0.0,16,25.8,39,62.9,0,0.0,5,8.1,2,3.2,28,0,0.0,0,0.0,7,25.0,18,64.3,0,0.0,3,10.7,0,0.0,34,0,0.0,0,0.0,9,26.5,21,61.8,0,0.0,2,5.9,2,5.9
2016,MBARARA,KASHARI SECONDARY SCHOOL    P.O.BOX 1667 MBARARA,72,0,0.0,9,12.5,16,22.2,45,62.5,0,0.0,1,1.4,1,1.4,40,0,0.0,0,0.0,8,20.0,30,75.0,0,0.0,1,2.5,1,2.5,32,0,0.0,9,28.1,8,25.0,15,46.9,0,0.0,0,0.0,0,0.0
2016,MBARARA,"BREBAR HIGH SCHOOL,MBARARA    P.O.BOX 1775 MBARARA",43,0,0.0,0,0.0,4,9.3,18,41.9,0,0.0,21,48.8,0,0.0,24,0,0.0,0,0.0,1,4.2,7,29.2,0,0.0,16,66.7,0,0.0,19,0,0.0,0,0.0,3,15.8,11,57.9,0,0.0,5,26.3,0,0.0
2016,MBARARA,INTERNATIONAL WINDOW GIRLS SS    P.O.BOX 756 MBARARA,18,0,0.0,2,11.1,3,16.7,11,61.1,0,0.0,2,11.1,0,0.0,18,0,0.0,2,11.1,3,16.7,11,61.1,0,0.0,2,11.1,0,0.0,0,0,,0,,0,,0,,0,,0,,0,
2016,MBARARA,"VIENNA HIGH SCHOOL,MBARARA    P.O.BOX 1398 MBARARA",61,0,0.0,1,1.6,5,8.2,34,55.7,0,0.0,14,23.0,7,11.5,17,0,0.0,0,0.0,1,5.9,8,47.1,0,0.0,6,35.3,2,11.8,44,0,0.0,1,2.3,4,9.1,26,59.1,0,0.0,8,18.2,5,11.4
2016,MBARARA,KIBONA VOC. SECONDARY SCHOOL    P.O.BOX 697 MBARARA,35,0,0.0,1,2.9,2,5.7,25,71.4,0,0.0,5,14.3,2,5.7,22,0,0.0,0,0.0,1,4.5,18,81.8,0,0.0,3,13.6,0,0.0,13,0,0.0,1,7.7,1,7.7,7,53.8,0,0.0,2,15.4,2,15.4
2016,MBARARA,"STANDARD HIGH SCHOOL,MBARARA    P.O.BOX 1814 MBARARA",87,0,0.0,5,5.7,12,13.8,57,65.5,0,0.0,13,14.9,0,0.0,41,0,0.0,4,9.8,6,14.6,25,61.0,0,0.0,6,14.6,0,0.0,46,0,0.0,1,2.2,6,13.0,32,69.6,0,0.0,7,15.2,0,0.0
2016,MBARARA,MWIZI HIGH SCHOOL    P.O.BOX 1415 MBARARA,17,0,0.0,0,0.0,1,5.9,9,52.9,0,0.0,7,41.2,0,0.0,6,0,0.0,0,0.0,0,0.0,1,16.7,0,0.0,5,83.3,0,0.0,11,0,0.0,0,0.0,1,9.1,8,72.7,0,0.0,2,18.2,0,0.0
2016,MBARARA,GREENBELT HIGH SCHOOL    P.O.BOX 1026 MBARARA,31,0,0.0,0,0.0,6,19.4,19,61.3,0,0.0,4,12.9,2,6.5,17,0,0.0,0,0.0,3,17.6,10,58.8,0,0.0,2,11.8,2,11.8,14,0,0.0,0,0.0,3,21.4,9,64.3,0,0.0,2,14.3,0,0.0
2016,MBARARA,"CITY HIGH SCHOOL,MBARARA    P.O.BOX 1070 MBARARA",44,0,0.0,4,9.1,1,2.3,24,54.5,0,0.0,15,34.1,0,0.0,18,0,0.0,1,5.6,0,0.0,10,55.6,0,0.0,7,38.9,0,0.0,26,0,0.0,3,11.5,1,3.8,14,53.8,0,0.0,8,30.8,0,0.0
2016,MITOOMA,KASHENSHERO VOC. SEC. SCHOOL    P.O.BOX 31 BUSHENYI,42,0,0.0,0,0.0,2,4.8,16,38.1,0,0.0,23,54.8,1,2.4,17,0,0.0,0,0.0,0,0.0,7,41.2,0,0.0,9,52.9,1,5.9,25,0,0.0,0,0.0,2,8.0,9,36.0,0,0.0,14,56.0,0,0.0
2016,MITOOMA,MITOOMA VOC. SECONDARY SCHOOL    P.O.BOX 267 BUSHENYI,45,0,0.0,4,8.9,5,11.1,29,64.4,0,0.0,6,13.3,1,2.2,14,0,0.0,1,7.1,1,7.1,11,78.6,0,0.0,1,7.1,0,0.0,31,0,0.0,3,9.7,4,12.9,18,58.1,0,0.0,5,16.1,1,3.2
2016,MITOOMA,RYAKITANGA SECONDARY SCHOOL    P.O.BOX MAREMBO-BUSHENYI,19,0,0.0,1,5.3,7,36.8,10,52.6,0,0.0,1,5.3,0,0.0,8,0,0.0,1,12.5,2,25.0,5,62.5,0,0.0,0,0.0,0,0.0,11,0,0.0,0,0.0,5,45.5,5,45.5,0,0.0,1,9.1,0,0.0
2016,MITOOMA,KINS SECONDARY SCHOOL    P.O.BOX 46 MITOOMA,59,0,0.0,4,6.8,7,11.9,44,74.6,0,0.0,3,5.1,1,1.7,33,0,0.0,2,6.1,3,9.1,26,78.8,0,0.0,2,6.1,0,0.0,26,0,0.0,2,7.7,4,15.4,18,69.2,0,0.0,1,3.8,1,3.8
2016,MITOOMA,"ST.WILLIAM VOC. SS,MITOOMA    P.O.BOX 122 BUSHENYI",41,0,0.0,1,2.4,6,14.6,28,68.3,2,4.9,4,9.8,0,0.0,24,0,0.0,0,0.0,3,12.5,18,75.0,2,8.3,1,4.2,0,0.0,17,0,0.0,1,5.9,3,17.6,10,58.8,0,0.0,3,17.6,0,0.0
2016,MITOOMA,MUSIIMENTA HIGH SCHOOL    P.O.BOX MITOOMA,34,0,0.0,5,14.7,5,14.7,22,64.7,0,0.0,1,2.9,1,2.9,14,0,0.0,2,14.3,3,21.4,9,64.3,0,0.0,0,0.0,0,0.0,20,0,0.0,3,15.0,2,10.0,13,65.0,0,0.0,1,5.0,1,5.0
2016,MITOOMA,"ST.FRANCIS HIGH SCHOOL,KATENGA    P.O.BOX 62 BUSHENYI",30,0,0.0,2,6.7,3,10.0,19,63.3,0,0.0,6,20.0,0,0.0,19,0,0.0,1,5.3,0,0.0,13,68.4,0,0.0,5,26.3,0,0.0,11,0,0.0,1,9.1,3,27.3,6,54.5,0,0.0,1,9.1,0,0.0
2016,MITYANA,KALANGAALO SECONDARY SCHOOL    P.O.BOX 119 MITYANA,110,0,0.0,6,5.5,12,10.9,61,55.5,0,0.0,30,27.3,1,0.9,42,0,0.0,3,7.1,2,4.8,23,54.8,0,0.0,13,31.0,1,2.4,68,0,0.0,3,4.4,10,14.7,38,55.9,0,0.0,17,25.0,0,0.0
2016,MITYANA,NAAMA SECONDARY SCHOOL    P.O.BOX 269 MITYANA,61,0,0.0,3,4.9,9,14.8,41,67.2,0,0.0,8,13.1,0,0.0,33,0,0.0,3,9.1,4,12.1,22,66.7,0,0.0,4,12.1,0,0.0,28,0,0.0,0,0.0,5,17.9,19,67.9,0,0.0,4,14.3,0,0.0
2016,MITYANA,NAMUTAMBA SECONDARY SCHOOL    P.O.BOX 410 MITYANA,56,0,0.0,3,5.4,8,14.3,34,60.7,0,0.0,10,17.9,1,1.8,20,0,0.0,2,10.0,2,10.0,14,70.0,0,0.0,2,10.0,0,0.0,36,0,0.0,1,2.8,6,16.7,20,55.6,0,0.0,8,22.2,1,2.8
2016,MITYANA,KATAKALA SCHOOL OF SCI.& TECH.    P.O.BOX 185 MITYANA,70,0,0.0,2,2.9,13,18.6,35,50.0,0,0.0,20,28.6,0,0.0,53,0,0.0,1,1.9,12,22.6,24,45.3,0,0.0,16,30.2,0,0.0,17,0,0.0,1,5.9,1,5.9,11,64.7,0,0.0,4,23.5,0,0.0
2016,MITYANA,"MITYANA HALL    C/O MITYANA SS,BOX 1 MITYANA",116,0,0.0,7,6.0,21,18.1,73,62.9,0,0.0,11,9.5,4,3.4,56,0,0.0,1,1.8,7,12.5,39,69.6,0,0.0,6,10.7,3,5.4,60,0,0.0,6,10.0,14,23.3,34,56.7,0,0.0,5,8.3,1,1.7
2016,MITYANA,WAMALA HIGH SCHOOL    P.O.BOX 290 MITYANA,30,0,0.0,3,10.0,5,16.7,16,53.3,0,0.0,5,16.7,1,3.3,12,0,0.0,1,8.3,2,16.7,7,58.3,0,0.0,2,16.7,0,0.0,18,0,0.0,2,11.1,3,16.7,9,50.0,0,0.0,3,16.7,1,5.6
2016,MITYANA,"ST.HENRY'S SEC. SCHOOL,MISIGI    P.O.BOX 175 MITYANA",29,0,0.0,1,3.4,5,17.2,20,69.0,0,0.0,3,10.3,0,0.0,15,0,0.0,0,0.0,0,0.0,13,86.7,0,0.0,2,13.3,0,0.0,14,0,0.0,1,7.1,5,35.7,7,50.0,0,0.0,1,7.1,0,0.0
2016,MITYANA,BUSUJJU SECONDARY SCHOOL    P.O.BOX 11107 KAMPALA,64,0,0.0,5,7.8,15,23.4,32,50.0,0,0.0,5,7.8,7,10.9,33,0,0.0,2,6.1,4,12.1,18,54.5,0,0.0,4,12.1,5,15.2,31,0,0.0,3,9.7,11,35.5,14,45.2,0,0.0,1,3.2,2,6.5
2016,MITYANA,KAKINDU PARENTS VOC.& SS    P.O.BOX 382 MITYANA,59,0,0.0,2,3.4,14,23.7,30,50.8,0,0.0,13,22.0,0,0.0,37,0,0.0,1,2.7,8,21.6,20,54.1,0,0.0,8,21.6,0,0.0,22,0,0.0,1,4.5,6,27.3,10,45.5,0,0.0,5,22.7,0,0.0
2016,MITYANA,KIGGWA SECONDARY SCHOOL    P.O.BOX 35 MITYANA,51,0,0.0,4,7.8,2,3.9,25,49.0,0,0.0,20,39.2,0,0.0,28,0,0.0,0,0.0,1,3.6,16,57.1,0,0.0,11,39.3,0,0.0,23,0,0.0,4,17.4,1,4.3,9,39.1,0,0.0,9,39.1,0,0.0
2016,MITYANA,ST.JOSEPH NAAMA MODERN SS    P.O.BOX 107 MITYANA,33,0,0.0,3,9.1,4,12.1,22,66.7,0,0.0,4,12.1,0,0.0,23,0,0.0,1,4.3,3,13.0,16,69.6,0,0.0,3,13.0,0,0.0,10,0,0.0,2,20.0,1,10.0,6,60.0,0,0.0,1,10.0,0,0.0
2016,MITYANA,"GLORY HIGH SCHOOL,MITYANA    P.O.BOX 166 MITYANA",104,0,0.0,8,7.7,22,21.2,60,57.7,1,1.0,11,10.6,2,1.9,66,0,0.0,4,6.1,12,18.2,39,59.1,1,1.5,10,15.2,0,0.0,38,0,0.0,4,10.5,10,26.3,21,55.3,0,0.0,1,2.6,2,5.3
2016,MITYANA,ST.KIZITO BUKALAMMULI SS    P.O.BOX 175 MITYANA,40,0,0.0,3,7.5,11,27.5,24,60.0,0,0.0,2,5.0,0,0.0,29,0,0.0,1,3.4,7,24.1,19,65.5,0,0.0,2,6.9,0,0.0,11,0,0.0,2,18.2,4,36.4,5,45.5,0,0.0,0,0.0,0,0.0
2016,MITYANA,KIYINDA ISLAMIC INSTITUTE    P.O.BOX 160 MITYANA,36,0,0.0,2,5.6,15,41.7,17,47.2,0,0.0,2,5.6,0,0.0,13,0,0.0,0,0.0,6,46.2,6,46.2,0,0.0,1,7.7,0,0.0,23,0,0.0,2,8.7,9,39.1,11,47.8,0,0.0,1,4.3,0,0.0
2016,MITYANA,"KISUGU MIXED SECONDARY SCHOOL,BUSUNJU    P.O.BOX 4231 KAMPALA",39,0,0.0,1,2.6,3,7.7,25,64.1,0,0.0,9,23.1,1,2.6,22,0,0.0,0,0.0,2,9.1,12,54.5,0,0.0,7,31.8,1,4.5,17,0,0.0,1,5.9,1,5.9,13,76.5,0,0.0,2,11.8,0,0.0
2016,MITYANA,"LEGACY SECONDARY SCHOOL,KIWAWU    P.O.BOX 26899 KAMPALA",40,0,0.0,8,20.0,9,22.5,18,45.0,0,0.0,5,12.5,0,0.0,22,0,0.0,4,18.2,3,13.6,13,59.1,0,0.0,2,9.1,0,0.0,18,0,0.0,4,22.2,6,33.3,5,27.8,0,0.0,3,16.7,0,0.0
2016,MITYANA,"BLESSED VICTORS SS,BUWALULA    P.O.BOX 36476 KAMPALA",56,0,0.0,5,8.9,22,39.3,28,50.0,0,0.0,1,1.8,0,0.0,27,0,0.0,2,7.4,12,44.4,13,48.1,0,0.0,0,0.0,0,0.0,29,0,0.0,3,10.3,10,34.5,15,51.7,0,0.0,1,3.4,0,0.0
2016,MOROTO,MOROTO PARENTS SEC. SCHOOL    P.O.BOX MOROTO,44,0,0.0,0,0.0,5,11.4,30,68.2,0,0.0,7,15.9,2,4.5,17,0,0.0,0,0.0,2,11.8,10,58.8,0,0.0,4,23.5,1,5.9,27,0,0.0,0,0.0,3,11.1,20,74.1,0,0.0,3,11.1,1,3.7
2016,MOYO,OBONGI SECONDARY SCHOOL    P.O.BOX 39 MOYO,51,0,0.0,3,5.9,6,11.8,32,62.7,0,0.0,8,15.7,2,3.9,16,0,0.0,0,0.0,2,12.5,9,56.3,0,0.0,3,18.8,2,12.5,35,0,0.0,3,8.6,4,11.4,23,65.7,0,0.0,5,14.3,0,0.0
2016,MOYO,ITULA SECONDARY SCHOOL    P.O.BOX 239 MOYO,23,0,0.0,0,0.0,6,26.1,13,56.5,0,0.0,4,17.4,0,0.0,12,0,0.0,0,0.0,4,33.3,7,58.3,0,0.0,1,8.3,0,0.0,11,0,0.0,0,0.0,2,18.2,6,54.5,0,0.0,3,27.3,0,0.0
2016,MOYO,"MOYO HALL    C/O DEO MOYO,P.O.BOX 1 MOYO",43,0,0.0,1,2.3,13,30.2,25,58.1,0,0.0,1,2.3,3,7.0,20,0,0.0,1,5.0,5,25.0,13,65.0,0,0.0,1,5.0,0,0.0,23,0,0.0,0,0.0,8,34.8,12,52.2,0,0.0,0,0.0,3,13.0
2016,MOYO,"LAROPI SECONDARY SCHOOL,MOYO    P.O.BOX 68 MOYO",28,0,0.0,2,7.1,6,21.4,19,67.9,0,0.0,1,3.6,0,0.0,8,0,0.0,0,0.0,1,12.5,7,87.5,0,0.0,0,0.0,0,0.0,20,0,0.0,2,10.0,5,25.0,12,60.0,0,0.0,1,5.0,0,0.0
2016,MOYO,LOGOBA SECONDARY SCHOOL    P.O.BOX 249 MOYO,71,0,0.0,2,2.8,19,26.8,41,57.7,0,0.0,7,9.9,2,2.8,37,0,0.0,1,2.7,7,18.9,23,62.2,0,0.0,6,16.2,0,0.0,34,0,0.0,1,2.9,12,35.3,18,52.9,0,0.0,1,2.9,2,5.9
2016,MOYO,LEFORI SEED SECONDARY SCHOOL    P.O.BOX 271 MOYO,25,0,0.0,1,4.0,5,20.0,13,52.0,0,0.0,6,24.0,0,0.0,10,0,0.0,1,10.0,1,10.0,6,60.0,0,0.0,2,20.0,0,0.0,15,0,0.0,0,0.0,4,26.7,7,46.7,0,0.0,4,26.7,0,0.0
2016,MPIGI,WAGGUMBULIZE SECONDARY SCHOOL    P.O.BOX 174 MPIGI,75,0,0.0,6,8.0,19,25.3,44,58.7,0,0.0,3,4.0,3,4.0,42,0,0.0,1,2.4,7,16.7,31,73.8,0,0.0,1,2.4,2,4.8,33,0,0.0,5,15.2,12,36.4,13,39.4,0,0.0,2,6.1,1,3.0
